#SampleID	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Myxococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Dependentiae	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Patescibacteria	d__Bacteria;p__Spirochaetota	d__Bacteria;p__WS4	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__FCPU426	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__WPS-2	d__Bacteria;p__Campylobacterota	d__Bacteria;p__MBNT15	d__Bacteria;p__WS2	d__Bacteria;p__Deinococcota	d__Bacteria;p__NB1-j	d__Bacteria;p__Modulibacteria	d__Bacteria;p__DTB120	d__Bacteria;p__RCP2-54	d__Bacteria;p__Halanaerobiaeota	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__WS1	d__Bacteria;p__Dadabacteria
SRR11143355	76.0	4721.0	3170.0	0.0	51.0	0.0	828.0	0.0	311.0	84.0	381.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	42.0	282.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143356	71.0	5130.0	1904.0	33.0	740.0	565.0	870.0	0.0	946.0	101.0	253.0	97.0	0.0	0.0	0.0	0.0	163.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143359	0.0	5741.0	1392.0	0.0	787.0	532.0	1007.0	0.0	480.0	129.0	513.0	105.0	33.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143363	251.0	5091.0	1775.0	0.0	1043.0	407.0	1459.0	0.0	1051.0	152.0	604.0	123.0	26.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143365	134.0	4627.0	1233.0	0.0	887.0	436.0	1832.0	0.0	227.0	198.0	408.0	108.0	0.0	0.0	0.0	0.0	34.0	37.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143372	0.0	5698.0	2383.0	0.0	145.0	0.0	2291.0	0.0	291.0	40.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143378	44.0	5336.0	2270.0	0.0	322.0	333.0	2636.0	0.0	697.0	120.0	83.0	55.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143380	82.0	6705.0	2356.0	31.0	1105.0	498.0	1411.0	0.0	635.0	387.0	598.0	156.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143386	22.0	5583.0	1316.0	0.0	457.0	914.0	2285.0	0.0	0.0	136.0	63.0	26.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143388	218.0	6869.0	2964.0	47.0	1363.0	319.0	1943.0	0.0	1142.0	330.0	680.0	171.0	54.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143389	115.0	5091.0	2427.0	75.0	769.0	1085.0	1774.0	0.0	621.0	88.0	259.0	82.0	0.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143392	15.0	6170.0	2019.0	0.0	172.0	221.0	3165.0	0.0	459.0	157.0	0.0	37.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143396	43.0	5586.0	2353.0	0.0	207.0	69.0	2234.0	0.0	580.0	76.0	0.0	130.0	12.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	224.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143464	508.0	5553.0	1117.0	0.0	1387.0	342.0	4600.0	0.0	663.0	284.0	494.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143465	692.0	2427.0	397.0	0.0	1532.0	324.0	4595.0	0.0	564.0	271.0	686.0	0.0	73.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143466	825.0	3599.0	421.0	0.0	1371.0	250.0	5120.0	0.0	948.0	289.0	1022.0	0.0	124.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	229.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143467	1066.0	3960.0	769.0	0.0	2046.0	231.0	6136.0	0.0	912.0	300.0	1035.0	13.0	310.0	0.0	0.0	0.0	0.0	221.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143469	1113.0	4350.0	1004.0	0.0	1613.0	317.0	5621.0	0.0	769.0	293.0	1332.0	82.0	111.0	0.0	0.0	26.0	0.0	100.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143471	455.0	2790.0	244.0	0.0	861.0	57.0	6795.0	0.0	424.0	182.0	743.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143472	337.0	3793.0	847.0	0.0	1622.0	491.0	3251.0	0.0	590.0	248.0	725.0	7.0	88.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143473	644.0	2462.0	370.0	0.0	1367.0	249.0	4162.0	0.0	693.0	200.0	473.0	0.0	89.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143475	951.0	4061.0	826.0	21.0	3411.0	64.0	5473.0	0.0	315.0	381.0	964.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143480	319.0	2766.0	444.0	0.0	2120.0	425.0	5124.0	0.0	236.0	112.0	525.0	0.0	86.0	5.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143481	271.0	5733.0	2073.0	0.0	1478.0	295.0	3239.0	0.0	426.0	493.0	245.0	17.0	89.0	113.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143482	459.0	2723.0	149.0	0.0	1698.0	293.0	4151.0	0.0	117.0	290.0	843.0	0.0	35.0	0.0	0.0	6.0	0.0	41.0	3.0	0.0	9.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
SRR11143512	597.0	4543.0	985.0	0.0	2488.0	188.0	2253.0	0.0	309.0	781.0	455.0	0.0	216.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	57.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0
SRR11143533	456.0	2668.0	297.0	0.0	1895.0	286.0	2994.0	0.0	204.0	524.0	453.0	0.0	232.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
SRR11143574	1424.0	5037.0	609.0	8.0	2850.0	522.0	8502.0	0.0	947.0	153.0	1489.0	125.0	258.0	70.0	25.0	0.0	0.0	134.0	0.0	0.0	516.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143576	446.0	4055.0	1805.0	0.0	1874.0	109.0	2956.0	0.0	496.0	480.0	622.0	0.0	15.0	0.0	0.0	13.0	22.0	0.0	0.0	0.0	110.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143577	843.0	4563.0	1328.0	0.0	3061.0	341.0	3309.0	0.0	531.0	717.0	956.0	23.0	475.0	63.0	39.0	30.0	35.0	0.0	0.0	4.0	939.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143578	686.0	3800.0	914.0	0.0	2094.0	263.0	5208.0	0.0	519.0	427.0	912.0	0.0	141.0	0.0	0.0	14.0	0.0	57.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143583	782.0	4038.0	570.0	0.0	2254.0	330.0	5543.0	0.0	390.0	116.0	1052.0	46.0	82.0	13.0	0.0	0.0	38.0	141.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143584	715.0	4505.0	941.0	0.0	1946.0	255.0	5292.0	0.0	471.0	151.0	636.0	0.0	15.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143585	1461.0	5061.0	1053.0	0.0	3384.0	527.0	5870.0	0.0	746.0	371.0	1097.0	0.0	107.0	82.0	74.0	21.0	0.0	191.0	0.0	0.0	294.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143586	292.0	4201.0	1966.0	0.0	771.0	374.0	1802.0	0.0	266.0	399.0	310.0	112.0	41.0	17.0	0.0	0.0	9.0	0.0	0.0	0.0	68.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143625	669.0	4347.0	847.0	41.0	1302.0	273.0	3849.0	0.0	556.0	261.0	1028.0	69.0	75.0	12.0	0.0	0.0	0.0	43.0	10.0	24.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143626	979.0	4673.0	725.0	0.0	2434.0	371.0	4393.0	0.0	428.0	258.0	625.0	0.0	66.0	0.0	0.0	0.0	0.0	189.0	22.0	59.0	395.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143627	857.0	4837.0	871.0	0.0	1290.0	774.0	3628.0	0.0	142.0	172.0	895.0	0.0	114.0	0.0	0.0	0.0	0.0	107.0	8.0	72.0	238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143629	792.0	2787.0	490.0	0.0	2249.0	319.0	2123.0	0.0	447.0	218.0	858.0	0.0	63.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143633	948.0	3833.0	268.0	0.0	2751.0	474.0	5223.0	0.0	229.0	358.0	765.0	6.0	168.0	4.0	0.0	0.0	0.0	199.0	0.0	20.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143634	705.0	6984.0	1270.0	0.0	1723.0	487.0	5301.0	0.0	695.0	285.0	678.0	124.0	137.0	18.0	0.0	0.0	0.0	94.0	0.0	20.0	258.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143636	350.0	5141.0	1552.0	0.0	630.0	203.0	1317.0	0.0	282.0	157.0	502.0	148.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	17.0	178.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143638	383.0	6946.0	2251.0	0.0	689.0	247.0	2079.0	0.0	586.0	379.0	558.0	111.0	56.0	34.0	16.0	0.0	0.0	0.0	0.0	0.0	66.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143642	487.0	4008.0	1151.0	0.0	1260.0	257.0	4596.0	0.0	136.0	196.0	461.0	0.0	7.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143647	417.0	3933.0	652.0	26.0	1040.0	263.0	4574.0	0.0	627.0	25.0	824.0	33.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143648	271.0	4098.0	434.0	0.0	499.0	480.0	4542.0	0.0	182.0	132.0	619.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143650	445.0	5813.0	1383.0	0.0	1421.0	474.0	2553.0	0.0	309.0	288.0	736.0	9.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143651	984.0	5766.0	1677.0	0.0	2570.0	288.0	3444.0	0.0	343.0	773.0	982.0	7.0	413.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143654	757.0	5376.0	2198.0	0.0	2048.0	321.0	4433.0	0.0	314.0	440.0	606.0	0.0	268.0	0.0	0.0	11.0	0.0	26.0	0.0	0.0	204.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143656	141.0	5573.0	1638.0	0.0	962.0	257.0	1677.0	0.0	82.0	329.0	166.0	82.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	96.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143658	1110.0	6632.0	1822.0	0.0	3198.0	525.0	5129.0	0.0	595.0	623.0	975.0	0.0	422.0	0.0	0.0	31.0	0.0	38.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143662	613.0	4797.0	1832.0	0.0	1799.0	142.0	4325.0	0.0	231.0	442.0	564.0	0.0	190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	281.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143663	508.0	4919.0	1325.0	0.0	1770.0	440.0	2656.0	0.0	195.0	230.0	361.0	0.0	96.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11143677	853.0	6833.0	1529.0	11.0	1322.0	555.0	7336.0	0.0	931.0	552.0	1169.0	23.0	312.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	52.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6439550	112.0	15975.0	2976.0	75.0	565.0	590.0	4978.0	0.0	1221.0	984.0	950.0	695.0	625.0	4.0	141.0	26.0	727.0	0.0	0.0	128.0	98.0	218.0	0.0	4.0	27.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6439551	34.0	11773.0	4858.0	0.0	506.0	128.0	1874.0	0.0	869.0	597.0	574.0	44.0	181.0	0.0	123.0	4.0	0.0	0.0	0.0	324.0	89.0	69.0	0.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6439552	15.0	7072.0	2510.0	50.0	265.0	31.0	1652.0	0.0	656.0	356.0	391.0	37.0	110.0	2.0	45.0	9.0	0.0	0.0	0.0	48.0	27.0	17.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6439553	35.0	20960.0	1537.0	7.0	119.0	506.0	391.0	0.0	451.0	348.0	139.0	42.0	66.0	5.0	69.0	9.0	3.0	0.0	3.0	36.0	51.0	87.0	0.0	0.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6439554	46.0	5081.0	2539.0	9.0	171.0	9.0	10917.0	0.0	1456.0	149.0	100.0	34.0	220.0	2.0	189.0	9.0	292.0	0.0	0.0	40.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6439555	26.0	5423.0	713.0	50.0	430.0	110.0	2181.0	0.0	1034.0	373.0	345.0	82.0	232.0	4.0	18.0	9.0	300.0	0.0	0.0	37.0	50.0	108.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6439556	27.0	10800.0	2248.0	0.0	261.0	89.0	6732.0	0.0	2311.0	318.0	380.0	30.0	209.0	0.0	53.0	25.0	1464.0	0.0	0.0	153.0	93.0	238.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6439558	0.0	14530.0	996.0	228.0	185.0	838.0	393.0	0.0	227.0	716.0	170.0	19.0	56.0	0.0	35.0	0.0	0.0	0.0	0.0	47.0	34.0	38.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6439570	38.0	8387.0	3298.0	10.0	136.0	120.0	10214.0	0.0	786.0	267.0	189.0	82.0	128.0	0.0	59.0	0.0	36.0	0.0	0.0	67.0	250.0	4.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6439571	53.0	8616.0	1041.0	28.0	316.0	109.0	9534.0	0.0	663.0	213.0	274.0	52.0	191.0	2.0	61.0	0.0	69.0	0.0	0.0	61.0	17.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6439573	44.0	7835.0	2411.0	80.0	155.0	483.0	3297.0	0.0	2222.0	1727.0	416.0	30.0	312.0	2.0	58.0	4.0	0.0	0.0	0.0	0.0	36.0	355.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6439575	28.0	8481.0	5420.0	0.0	100.0	0.0	10412.0	0.0	945.0	228.0	259.0	45.0	263.0	0.0	103.0	10.0	0.0	0.0	0.0	27.0	14.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6439582	6.0	37528.0	569.0	0.0	66.0	0.0	474.0	0.0	109.0	76.0	84.0	17.0	18.0	0.0	27.0	0.0	0.0	0.0	0.0	5.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
