#SampleID	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Myxococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Dependentiae	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__NB1-j	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Patescibacteria	d__Bacteria;p__FCPU426	d__Bacteria;p__MBNT15	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__Deinococcota	d__Bacteria;p__RCP2-54	d__Bacteria;p__WPS-2	d__Bacteria;p__Spirochaetota	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__TX1A-33	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Dadabacteria	d__Bacteria;p__GAL15	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__WS2	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__Nitrospinota	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__WS4	d__Bacteria;p__PAUC34f	d__Bacteria;p__DTB120	d__Bacteria;p__FW113	d__Bacteria;p__Sva0485	d__Bacteria;p__WS1	d__Bacteria;p__Modulibacteria	d__Bacteria;p__LCP-89	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__TA06
SRR6764429	1120.0	4638.0	2678.0	0.0	5773.0	565.0	338.0	0.0	821.0	741.0	783.0	83.0	203.0	0.0	51.0	45.0	16.0	0.0	0.0	217.0	0.0	31.0	70.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764430	1347.0	5391.0	3359.0	0.0	6340.0	846.0	526.0	0.0	1200.0	1171.0	938.0	37.0	458.0	27.0	99.0	34.0	74.0	0.0	0.0	230.0	0.0	21.0	77.0	0.0	75.0	53.0	104.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764431	1432.0	5058.0	2979.0	0.0	4657.0	592.0	1185.0	0.0	1523.0	844.0	1358.0	6.0	216.0	0.0	0.0	66.0	39.0	0.0	0.0	199.0	0.0	0.0	121.0	0.0	0.0	41.0	47.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	184.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764433	1428.0	2959.0	1167.0	0.0	3236.0	396.0	613.0	0.0	1205.0	863.0	1094.0	206.0	85.0	0.0	13.0	0.0	0.0	0.0	39.0	148.0	0.0	11.0	69.0	9.0	0.0	38.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764434	1189.0	3065.0	2024.0	0.0	3329.0	735.0	517.0	0.0	920.0	629.0	871.0	9.0	25.0	0.0	45.0	0.0	28.0	0.0	0.0	118.0	0.0	6.0	80.0	0.0	42.0	37.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764435	296.0	3058.0	1462.0	0.0	2353.0	999.0	1345.0	0.0	922.0	737.0	1379.0	0.0	50.0	0.0	48.0	24.0	10.0	0.0	8.0	320.0	0.0	173.0	144.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764436	655.0	2892.0	1394.0	0.0	2438.0	737.0	418.0	0.0	729.0	523.0	947.0	0.0	21.0	0.0	0.0	53.0	14.0	0.0	28.0	191.0	0.0	0.0	34.0	0.0	26.0	84.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764437	750.0	4024.0	1616.0	0.0	3037.0	981.0	939.0	0.0	1118.0	686.0	879.0	37.0	34.0	0.0	14.0	24.0	25.0	0.0	52.0	292.0	0.0	25.0	0.0	0.0	0.0	106.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764438	371.0	4690.0	2268.0	0.0	2767.0	1245.0	2687.0	0.0	663.0	937.0	1532.0	10.0	145.0	0.0	0.0	0.0	0.0	0.0	0.0	233.0	10.0	70.0	205.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764440	493.0	4558.0	1773.0	0.0	3078.0	1761.0	2040.0	0.0	1033.0	846.0	2390.0	157.0	85.0	0.0	0.0	0.0	0.0	0.0	38.0	349.0	0.0	101.0	206.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764442	635.0	4915.0	2037.0	0.0	3886.0	687.0	2383.0	0.0	679.0	1632.0	1865.0	44.0	146.0	0.0	35.0	76.0	0.0	0.0	0.0	196.0	0.0	151.0	109.0	0.0	42.0	129.0	37.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764443	1129.0	3585.0	2375.0	0.0	3863.0	708.0	811.0	0.0	855.0	987.0	961.0	102.0	43.0	0.0	46.0	57.0	24.0	0.0	0.0	208.0	0.0	210.0	36.0	0.0	43.0	96.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764459	772.0	3128.0	1866.0	0.0	2184.0	662.0	554.0	0.0	603.0	1145.0	686.0	73.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	26.0	62.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764460	355.0	5351.0	1561.0	0.0	3262.0	980.0	2499.0	0.0	1068.0	1594.0	2152.0	0.0	48.0	0.0	27.0	27.0	0.0	0.0	0.0	353.0	0.0	15.0	275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764461	259.0	3981.0	1265.0	0.0	2878.0	983.0	1377.0	0.0	595.0	1077.0	1434.0	71.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	287.0	0.0	55.0	66.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764468	145.0	6103.0	1618.0	0.0	3968.0	1632.0	2214.0	0.0	990.0	974.0	2125.0	299.0	64.0	0.0	49.0	0.0	0.0	0.0	94.0	324.0	0.0	69.0	77.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764472	658.0	5960.0	2053.0	0.0	3143.0	1370.0	2311.0	0.0	1088.0	1217.0	2157.0	276.0	113.0	0.0	0.0	0.0	0.0	0.0	123.0	435.0	0.0	44.0	124.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764474	1373.0	7264.0	3194.0	0.0	5870.0	1457.0	2785.0	0.0	1603.0	1562.0	2210.0	140.0	246.0	0.0	0.0	120.0	0.0	0.0	0.0	115.0	0.0	130.0	346.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764475	822.0	5198.0	1461.0	0.0	2941.0	1130.0	1831.0	0.0	998.0	930.0	1396.0	282.0	70.0	0.0	0.0	0.0	0.0	0.0	35.0	336.0	0.0	51.0	176.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764476	1135.0	6974.0	3297.0	0.0	5156.0	972.0	1993.0	0.0	1552.0	2020.0	2328.0	270.0	211.0	0.0	0.0	130.0	8.0	0.0	236.0	220.0	0.0	110.0	103.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764478	1669.0	7169.0	4201.0	0.0	6246.0	979.0	1798.0	0.0	1370.0	1636.0	1456.0	44.0	37.0	0.0	0.0	0.0	33.0	0.0	69.0	440.0	0.0	21.0	206.0	0.0	0.0	123.0	36.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764479	464.0	6387.0	2815.0	0.0	4975.0	2029.0	2741.0	0.0	1176.0	1211.0	2354.0	44.0	108.0	0.0	39.0	0.0	21.0	0.0	0.0	285.0	0.0	51.0	38.0	0.0	0.0	190.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764480	310.0	3635.0	1218.0	0.0	1840.0	1126.0	1243.0	0.0	715.0	333.0	1062.0	0.0	26.0	0.0	15.0	0.0	0.0	0.0	0.0	388.0	0.0	26.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764499	386.0	3987.0	2443.0	0.0	2438.0	938.0	934.0	0.0	837.0	561.0	754.0	45.0	0.0	0.0	14.0	19.0	0.0	0.0	0.0	219.0	0.0	70.0	115.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764501	333.0	3850.0	2111.0	0.0	3489.0	940.0	1571.0	0.0	831.0	1305.0	1368.0	10.0	41.0	0.0	0.0	0.0	0.0	0.0	28.0	332.0	0.0	91.0	233.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764518	246.0	3619.0	1798.0	0.0	3051.0	707.0	589.0	0.0	646.0	686.0	812.0	21.0	8.0	0.0	29.0	0.0	0.0	0.0	0.0	257.0	0.0	79.0	137.0	0.0	0.0	37.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764521	558.0	2214.0	2477.0	0.0	1978.0	658.0	485.0	0.0	373.0	394.0	488.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	44.0	5.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764534	1230.0	5744.0	2803.0	54.0	4224.0	1248.0	1758.0	0.0	1354.0	1280.0	2240.0	44.0	150.0	0.0	126.0	0.0	45.0	0.0	0.0	319.0	0.0	259.0	246.0	0.0	30.0	112.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764535	637.0	3709.0	1880.0	0.0	3417.0	830.0	1271.0	0.0	619.0	741.0	1009.0	113.0	94.0	0.0	61.0	14.0	0.0	0.0	55.0	212.0	0.0	266.0	120.0	0.0	0.0	85.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764550	941.0	5898.0	5648.0	0.0	4914.0	921.0	1408.0	0.0	1184.0	1531.0	1303.0	218.0	56.0	0.0	95.0	41.0	0.0	0.0	126.0	385.0	0.0	88.0	165.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764551	473.0	4174.0	2054.0	0.0	3725.0	1446.0	2484.0	0.0	807.0	1329.0	1751.0	0.0	74.0	0.0	73.0	21.0	0.0	0.0	0.0	254.0	0.0	148.0	61.0	0.0	0.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764552	221.0	2652.0	1234.0	0.0	2356.0	1016.0	1543.0	0.0	792.0	717.0	1059.0	15.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	324.0	0.0	79.0	26.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764555	2832.0	7481.0	3892.0	0.0	6904.0	4413.0	3765.0	0.0	2121.0	1292.0	2930.0	79.0	314.0	0.0	35.0	8.0	53.0	0.0	48.0	314.0	0.0	191.0	9.0	20.0	0.0	227.0	63.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	197.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764560	1396.0	5072.0	1496.0	0.0	3145.0	1864.0	1749.0	0.0	1174.0	610.0	1246.0	42.0	0.0	0.0	0.0	33.0	18.0	0.0	0.0	308.0	0.0	155.0	20.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764562	1151.0	4210.0	1579.0	0.0	2235.0	1207.0	1355.0	0.0	1057.0	471.0	1180.0	9.0	44.0	0.0	0.0	0.0	14.0	0.0	0.0	236.0	0.0	0.0	56.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764563	1826.0	4799.0	2232.0	0.0	4141.0	1719.0	1959.0	0.0	1431.0	557.0	1149.0	33.0	148.0	0.0	49.0	0.0	20.0	0.0	0.0	215.0	0.0	27.0	19.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764564	1873.0	7013.0	4777.0	0.0	7918.0	914.0	638.0	0.0	2467.0	1651.0	1591.0	217.0	177.0	0.0	55.0	96.0	45.0	0.0	59.0	340.0	0.0	26.0	271.0	9.0	0.0	68.0	76.0	0.0	0.0	0.0	53.0	31.0	0.0	0.0	0.0	0.0	0.0	271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764566	1379.0	4838.0	3159.0	0.0	5966.0	724.0	592.0	0.0	1238.0	971.0	1242.0	72.0	46.0	0.0	51.0	0.0	41.0	0.0	0.0	350.0	0.0	50.0	200.0	0.0	9.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764574	415.0	3474.0	2144.0	0.0	3388.0	849.0	1204.0	0.0	576.0	653.0	686.0	131.0	42.0	0.0	0.0	0.0	0.0	0.0	88.0	205.0	0.0	43.0	58.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764583	1498.0	4004.0	2690.0	6.0	4205.0	510.0	869.0	0.0	1236.0	1031.0	752.0	11.0	147.0	0.0	0.0	14.0	16.0	0.0	0.0	357.0	0.0	92.0	121.0	0.0	63.0	90.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764584	2134.0	5603.0	3646.0	0.0	5030.0	492.0	1043.0	0.0	1373.0	1741.0	1419.0	0.0	83.0	0.0	54.0	0.0	27.0	0.0	89.0	366.0	0.0	15.0	254.0	12.0	0.0	43.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764585	1141.0	3684.0	2047.0	7.0	4449.0	458.0	580.0	0.0	745.0	1275.0	957.0	16.0	46.0	0.0	43.0	0.0	15.0	0.0	31.0	224.0	0.0	0.0	130.0	17.0	44.0	38.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764586	1941.0	4995.0	3794.0	0.0	5208.0	612.0	820.0	0.0	1096.0	1179.0	1401.0	67.0	122.0	0.0	70.0	0.0	24.0	0.0	0.0	286.0	0.0	21.0	358.0	24.0	52.0	51.0	27.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764587	1474.0	6309.0	3134.0	0.0	5502.0	1246.0	1462.0	0.0	1391.0	1217.0	1780.0	32.0	266.0	0.0	0.0	104.0	0.0	0.0	42.0	301.0	0.0	57.0	88.0	22.0	54.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764588	1023.0	4022.0	3242.0	0.0	4982.0	959.0	727.0	0.0	1000.0	801.0	1080.0	228.0	28.0	4.0	19.0	20.0	0.0	0.0	76.0	380.0	0.0	0.0	41.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764612	842.0	3468.0	2093.0	7.0	4023.0	364.0	616.0	0.0	750.0	679.0	794.0	106.0	33.0	0.0	49.0	44.0	0.0	0.0	0.0	200.0	0.0	448.0	184.0	0.0	38.0	34.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764613	805.0	3435.0	2110.0	8.0	4036.0	583.0	925.0	0.0	618.0	1019.0	743.0	20.0	12.0	0.0	69.0	23.0	0.0	0.0	0.0	233.0	0.0	437.0	191.0	0.0	47.0	15.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764626	342.0	4541.0	2532.0	0.0	3081.0	1157.0	1144.0	0.0	144.0	770.0	551.0	9.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	407.0	0.0	56.0	191.0	11.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764627	848.0	7388.0	3872.0	0.0	6902.0	1293.0	4712.0	0.0	1428.0	1796.0	2538.0	141.0	360.0	0.0	72.0	0.0	18.0	0.0	0.0	407.0	0.0	96.0	310.0	0.0	52.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764629	1685.0	5602.0	3852.0	0.0	6372.0	883.0	1380.0	0.0	1280.0	1023.0	951.0	19.0	113.0	0.0	59.0	68.0	0.0	0.0	54.0	249.0	0.0	17.0	95.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764652	822.0	4400.0	3844.0	0.0	4240.0	464.0	400.0	0.0	1033.0	1027.0	1053.0	0.0	85.0	34.0	87.0	52.0	0.0	0.0	0.0	102.0	0.0	4.0	216.0	28.0	0.0	0.0	67.0	0.0	0.0	0.0	5.0	18.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764667	344.0	4079.0	1860.0	0.0	1918.0	970.0	922.0	0.0	770.0	383.0	770.0	0.0	11.0	0.0	0.0	59.0	0.0	0.0	0.0	228.0	0.0	97.0	88.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764670	1821.0	8495.0	5697.0	24.0	6662.0	2278.0	2344.0	0.0	1887.0	1651.0	2084.0	103.0	92.0	0.0	135.0	30.0	29.0	0.0	67.0	135.0	0.0	485.0	416.0	0.0	31.0	109.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764676	974.0	4066.0	931.0	14.0	3494.0	770.0	586.0	0.0	885.0	649.0	677.0	10.0	11.0	0.0	21.0	0.0	0.0	0.0	0.0	289.0	0.0	71.0	62.0	0.0	67.0	140.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	281.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764682	1378.0	5462.0	1156.0	0.0	6097.0	2054.0	1467.0	0.0	1175.0	549.0	1563.0	21.0	97.0	10.0	25.0	0.0	98.0	0.0	0.0	308.0	0.0	79.0	346.0	0.0	112.0	129.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764689	1068.0	6513.0	3878.0	0.0	4903.0	2391.0	1854.0	0.0	1419.0	1237.0	1374.0	74.0	22.0	0.0	0.0	49.0	0.0	0.0	49.0	299.0	0.0	101.0	32.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764690	862.0	3675.0	4519.0	0.0	4263.0	653.0	1055.0	0.0	1048.0	1617.0	1031.0	169.0	100.0	0.0	148.0	0.0	0.0	0.0	0.0	279.0	0.0	73.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
