#SampleID	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Myxococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Dependentiae	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__NB1-j	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Patescibacteria	d__Bacteria;p__FCPU426	d__Bacteria;p__MBNT15	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__Deinococcota	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__WPS-2	d__Bacteria;p__Spirochaetota	d__Bacteria;p__WS4	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__LCP-89	d__Bacteria;p__GAL15	d__Bacteria;p__WOR-1	d__Bacteria;p__WS2	d__Bacteria;p__CK-2C2-2	d__Bacteria;p__TX1A-33	d__Bacteria;p__WS1	d__Bacteria;p__Modulibacteria	d__Bacteria;p__DTB120	d__Bacteria;p__Sva0485	d__Bacteria;p__RCP2-54	d__Bacteria;p__Halanaerobiaeota	d__Bacteria;p__Dadabacteria	d__Bacteria;p__Nitrospinota	d__Bacteria;p__PAUC34f	d__Bacteria;p__FW113	d__Bacteria;p__Rs-K70_termite_group	d__Bacteria;p__Deferribacterota	d__Bacteria;p__TA06	d__Bacteria;p__Synergistota	d__Bacteria;p__Thermotogota	d__Bacteria;p__Caldisericota	d__Bacteria;p__Caldatribacteriota	d__Bacteria;p__Coprothermobacterota
SRR9612391	2982.0	4567.0	293.0	420.0	8227.0	493.0	1391.0	0.0	2344.0	620.0	2736.0	49.0	2568.0	0.0	400.0	50.0	8.0	0.0	48.0	149.0	0.0	41.0	78.0	0.0	0.0	0.0	282.0	0.0	0.0	0.0	10.0	47.0	44.0	532.0	58.0	22.0	2.0	0.0	16.0	0.0	0.0	0.0	10.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612392	3619.0	6027.0	1136.0	350.0	8160.0	142.0	1844.0	0.0	2093.0	1001.0	2333.0	81.0	3349.0	3.0	402.0	74.0	0.0	0.0	88.0	112.0	0.0	24.0	38.0	0.0	0.0	3.0	602.0	0.0	0.0	0.0	21.0	0.0	121.0	924.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612393	3534.0	5387.0	590.0	173.0	5691.0	51.0	1012.0	0.0	1600.0	660.0	2031.0	56.0	1290.0	0.0	200.0	26.0	10.0	4.0	162.0	109.0	0.0	40.0	17.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	19.0	0.0	18.0	201.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612394	30.0	6925.0	1046.0	137.0	354.0	23.0	665.0	0.0	1416.0	265.0	1823.0	61.0	89.0	0.0	0.0	41.0	0.0	0.0	1627.0	5.0	0.0	14.0	18.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612395	31.0	4283.0	280.0	137.0	327.0	35.0	745.0	0.0	4028.0	244.0	996.0	14.0	35.0	0.0	6.0	76.0	0.0	8.0	338.0	11.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612396	10.0	2707.0	414.0	409.0	147.0	231.0	1341.0	0.0	11066.0	66.0	750.0	6.0	16.0	0.0	0.0	2.0	0.0	13.0	69.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612397	3.0	4041.0	575.0	104.0	225.0	13343.0	1708.0	0.0	4126.0	145.0	1598.0	0.0	70.0	0.0	7.0	27.0	0.0	4915.0	778.0	2.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612398	2463.0	3680.0	490.0	557.0	6294.0	458.0	1079.0	0.0	2977.0	790.0	2274.0	35.0	1919.0	0.0	242.0	18.0	7.0	0.0	65.0	161.0	0.0	55.0	48.0	0.0	0.0	5.0	448.0	0.0	0.0	0.0	29.0	0.0	21.0	568.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612399	2631.0	4273.0	577.0	327.0	6909.0	475.0	1135.0	2.0	3054.0	955.0	3719.0	28.0	2439.0	0.0	294.0	22.0	7.0	0.0	32.0	139.0	0.0	164.0	134.0	0.0	0.0	3.0	243.0	2.0	0.0	0.0	28.0	74.0	42.0	595.0	23.0	16.0	0.0	0.0	0.0	0.0	3.0	3.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612400	9282.0	12220.0	1588.0	388.0	10628.0	146.0	2510.0	0.0	2990.0	1820.0	3337.0	309.0	4267.0	0.0	756.0	145.0	14.0	3.0	159.0	222.0	0.0	86.0	66.0	0.0	0.0	6.0	361.0	4.0	0.0	0.0	24.0	0.0	55.0	717.0	27.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	20.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612401	43.0	5198.0	1657.0	0.0	180.0	4.0	1218.0	0.0	1788.0	181.0	2088.0	142.0	29.0	0.0	8.0	7.0	0.0	0.0	392.0	0.0	0.0	12.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612402	7184.0	9305.0	1265.0	69.0	9440.0	185.0	4223.0	0.0	2188.0	1288.0	4098.0	218.0	4005.0	3.0	493.0	66.0	42.0	5.0	33.0	165.0	0.0	391.0	47.0	0.0	0.0	0.0	227.0	0.0	0.0	0.0	8.0	0.0	45.0	499.0	42.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612403	8391.0	9719.0	1378.0	520.0	10681.0	522.0	2596.0	0.0	3995.0	2158.0	4377.0	281.0	4588.0	5.0	761.0	70.0	19.0	7.0	167.0	192.0	0.0	128.0	70.0	0.0	0.0	0.0	143.0	36.0	0.0	8.0	13.0	57.0	88.0	572.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612404	9622.0	8757.0	1361.0	69.0	14136.0	127.0	4934.0	0.0	2915.0	1764.0	5013.0	168.0	6909.0	0.0	690.0	72.0	27.0	0.0	62.0	171.0	0.0	91.0	64.0	0.0	0.0	0.0	283.0	3.0	0.0	0.0	0.0	43.0	30.0	935.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612405	6063.0	12747.0	1450.0	35.0	7892.0	94.0	3282.0	5.0	1628.0	1732.0	3544.0	185.0	3260.0	18.0	448.0	74.0	10.0	0.0	44.0	140.0	4.0	459.0	8.0	0.0	0.0	4.0	145.0	0.0	0.0	0.0	5.0	11.0	19.0	402.0	27.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612406	0.0	12588.0	1463.0	542.0	218.0	1281.0	2516.0	0.0	3483.0	209.0	1035.0	113.0	71.0	0.0	3.0	135.0	0.0	0.0	277.0	5.0	0.0	0.0	14.0	8.0	0.0	0.0	5.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612407	21.0	9422.0	748.0	998.0	389.0	288.0	1854.0	0.0	13211.0	30.0	2046.0	26.0	23.0	0.0	3.0	82.0	0.0	8.0	51.0	12.0	0.0	0.0	55.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612408	28.0	18178.0	767.0	25.0	314.0	28.0	540.0	0.0	1170.0	360.0	2789.0	29.0	36.0	0.0	3.0	4.0	0.0	0.0	462.0	3.0	0.0	2.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612409	7052.0	7044.0	1117.0	321.0	9657.0	245.0	3681.0	0.0	2398.0	1188.0	3110.0	119.0	2797.0	2.0	353.0	87.0	6.0	94.0	92.0	204.0	0.0	787.0	37.0	0.0	0.0	4.0	318.0	0.0	0.0	0.0	0.0	10.0	33.0	432.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612410	12.0	13899.0	683.0	3397.0	853.0	1786.0	2166.0	0.0	7677.0	232.0	3355.0	31.0	57.0	0.0	2.0	98.0	0.0	318.0	428.0	15.0	0.0	12.0	124.0	20.0	0.0	0.0	11.0	0.0	0.0	0.0	155.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612411	81.0	11821.0	1100.0	7.0	320.0	9.0	1967.0	0.0	1269.0	273.0	2621.0	64.0	32.0	0.0	15.0	9.0	0.0	0.0	1062.0	4.0	0.0	4.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612412	16.0	7782.0	777.0	53.0	273.0	868.0	814.0	0.0	1466.0	110.0	630.0	3.0	29.0	0.0	0.0	33.0	0.0	0.0	286.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612413	6797.0	4217.0	666.0	73.0	4756.0	138.0	4684.0	0.0	825.0	825.0	2255.0	14.0	2359.0	0.0	297.0	5.0	10.0	0.0	37.0	18.0	0.0	6.0	2.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	17.0	373.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612414	5175.0	5103.0	557.0	211.0	8223.0	133.0	2088.0	0.0	2197.0	646.0	1895.0	72.0	2159.0	0.0	215.0	34.0	6.0	0.0	35.0	95.0	0.0	141.0	39.0	0.0	0.0	2.0	326.0	0.0	0.0	0.0	6.0	0.0	32.0	547.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612415	15.0	4042.0	912.0	126.0	522.0	535.0	1234.0	0.0	5706.0	179.0	2046.0	0.0	53.0	0.0	0.0	3.0	0.0	0.0	310.0	5.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612417	2292.0	2691.0	212.0	80.0	4352.0	93.0	1108.0	0.0	942.0	472.0	853.0	20.0	1372.0	0.0	87.0	9.0	4.0	0.0	13.0	95.0	0.0	32.0	26.0	0.0	0.0	0.0	194.0	0.0	0.0	0.0	6.0	0.0	0.0	348.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612418	3586.0	3196.0	384.0	46.0	4533.0	47.0	1521.0	0.0	897.0	521.0	998.0	20.0	1529.0	0.0	130.0	32.0	4.0	0.0	57.0	57.0	0.0	2.0	3.0	0.0	0.0	0.0	161.0	0.0	0.0	0.0	0.0	0.0	15.0	226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612419	4780.0	4764.0	347.0	117.0	6790.0	180.0	1712.0	0.0	1844.0	752.0	1398.0	38.0	1826.0	0.0	154.0	15.0	6.0	0.0	19.0	148.0	0.0	20.0	17.0	0.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0	22.0	14.0	395.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612420	3202.0	3886.0	451.0	277.0	5526.0	129.0	1561.0	0.0	2075.0	618.0	1451.0	17.0	1336.0	0.0	165.0	26.0	8.0	23.0	18.0	105.0	0.0	5.0	16.0	0.0	0.0	0.0	165.0	0.0	0.0	0.0	5.0	0.0	7.0	376.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612421	10.0	11001.0	2405.0	746.0	1450.0	1110.0	5302.0	0.0	14600.0	305.0	2169.0	37.0	237.0	0.0	23.0	61.0	0.0	933.0	1313.0	8.0	0.0	23.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612422	4300.0	5820.0	566.0	327.0	12034.0	170.0	2038.0	0.0	2231.0	1308.0	3755.0	27.0	4776.0	0.0	358.0	39.0	19.0	0.0	28.0	202.0	0.0	65.0	48.0	0.0	0.0	5.0	410.0	0.0	0.0	0.0	6.0	31.0	59.0	1158.0	35.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612423	3522.0	6562.0	878.0	205.0	9866.0	139.0	1886.0	0.0	1763.0	1176.0	3010.0	92.0	2897.0	0.0	388.0	170.0	24.0	0.0	56.0	96.0	0.0	75.0	50.0	0.0	0.0	6.0	456.0	0.0	0.0	0.0	10.0	14.0	47.0	929.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612426	72.0	7096.0	851.0	126.0	693.0	124.0	694.0	0.0	1065.0	602.0	4964.0	6.0	58.0	0.0	14.0	27.0	0.0	8.0	1179.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612428	26.0	15874.0	1183.0	185.0	425.0	3713.0	961.0	0.0	2332.0	115.0	397.0	5.0	9.0	0.0	0.0	13.0	0.0	432.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612429	15.0	7821.0	492.0	6.0	141.0	2.0	289.0	0.0	869.0	109.0	768.0	67.0	14.0	0.0	0.0	23.0	0.0	0.0	233.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612433	3259.0	3419.0	273.0	24.0	5021.0	22.0	1348.0	0.0	842.0	515.0	1322.0	23.0	1548.0	4.0	156.0	43.0	0.0	0.0	25.0	63.0	0.0	23.0	7.0	0.0	2.0	0.0	112.0	0.0	0.0	0.0	5.0	0.0	23.0	301.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612434	3243.0	3846.0	304.0	147.0	6758.0	66.0	1304.0	0.0	1405.0	426.0	1902.0	44.0	1684.0	0.0	172.0	10.0	4.0	0.0	42.0	136.0	0.0	20.0	18.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	6.0	30.0	14.0	359.0	16.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612435	2276.0	3235.0	224.0	230.0	5452.0	92.0	749.0	0.0	930.0	563.0	1354.0	12.0	1448.0	0.0	71.0	27.0	0.0	0.0	34.0	109.0	0.0	21.0	14.0	0.0	0.0	7.0	88.0	0.0	0.0	0.0	3.0	11.0	24.0	269.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612436	2432.0	2731.0	291.0	73.0	5507.0	73.0	1007.0	0.0	807.0	514.0	1493.0	20.0	1582.0	0.0	99.0	9.0	7.0	0.0	32.0	59.0	0.0	154.0	10.0	0.0	0.0	0.0	112.0	4.0	0.0	0.0	3.0	11.0	16.0	288.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612440	4.0	2951.0	261.0	17.0	190.0	614.0	868.0	0.0	7461.0	40.0	443.0	51.0	0.0	0.0	2.0	0.0	0.0	0.0	86.0	0.0	0.0	15.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612442	2392.0	2563.0	232.0	61.0	2123.0	153.0	1579.0	0.0	476.0	257.0	1013.0	0.0	1010.0	0.0	89.0	6.0	0.0	0.0	0.0	55.0	0.0	10.0	10.0	0.0	0.0	0.0	53.0	4.0	0.0	0.0	17.0	21.0	20.0	87.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612444	0.0	1569.0	161.0	23.0	181.0	556.0	940.0	0.0	6491.0	75.0	401.0	45.0	7.0	0.0	5.0	0.0	0.0	0.0	37.0	3.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612445	4920.0	7354.0	924.0	258.0	9720.0	87.0	2097.0	0.0	1943.0	898.0	3031.0	107.0	2666.0	0.0	310.0	51.0	15.0	25.0	53.0	113.0	0.0	3.0	60.0	0.0	7.0	4.0	346.0	0.0	0.0	0.0	9.0	0.0	60.0	565.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612448	5025.0	4451.0	452.0	203.0	11424.0	96.0	1994.0	0.0	1883.0	1097.0	3278.0	71.0	4125.0	0.0	274.0	10.0	6.0	0.0	46.0	80.0	0.0	31.0	28.0	0.0	9.0	0.0	348.0	0.0	0.0	0.0	0.0	23.0	31.0	950.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612449	29.0	5673.0	958.0	0.0	81.0	0.0	414.0	0.0	678.0	255.0	3494.0	8.0	16.0	0.0	2.0	0.0	0.0	0.0	1313.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612450	29.0	14205.0	759.0	9.0	149.0	44.0	1527.0	0.0	596.0	130.0	1519.0	4.0	27.0	0.0	6.0	0.0	0.0	0.0	273.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612451	2978.0	4257.0	387.0	25.0	3149.0	41.0	1470.0	0.0	750.0	492.0	1284.0	70.0	1321.0	0.0	134.0	0.0	0.0	0.0	63.0	31.0	0.0	41.0	23.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	5.0	6.0	286.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612452	3544.0	2434.0	380.0	28.0	2975.0	58.0	1731.0	0.0	650.0	445.0	1447.0	16.0	1773.0	0.0	204.0	12.0	0.0	0.0	59.0	24.0	0.0	3.0	3.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	8.0	238.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
