#SampleID	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Myxococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Dependentiae	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__NB1-j	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Patescibacteria	d__Bacteria;p__MBNT15	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__WPS-2	d__Bacteria;p__Spirochaetota	d__Bacteria;p__WS4	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__FCPU426	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__LCP-89	d__Bacteria;p__GAL15	d__Bacteria;p__WOR-1	d__Bacteria;p__WS2	d__Bacteria;p__Deinococcota	d__Bacteria;p__CK-2C2-2	d__Bacteria;p__TX1A-33	d__Bacteria;p__WS1	d__Bacteria;p__Modulibacteria	d__Bacteria;p__DTB120	d__Bacteria;p__Sva0485	d__Bacteria;p__RCP2-54	d__Bacteria;p__Halanaerobiaeota	d__Bacteria;p__Dadabacteria	d__Bacteria;p__Nitrospinota	d__Bacteria;p__PAUC34f	d__Bacteria;p__FW113	d__Bacteria;p__Rs-K70_termite_group	d__Bacteria;p__Deferribacterota	d__Bacteria;p__Synergistota	d__Bacteria;p__Thermotogota	d__Bacteria;p__Caldisericota	d__Bacteria;p__Caldatribacteriota	d__Bacteria;p__Coprothermobacterota
SRR6765116	150.0	3144.0	2537.0	0.0	2620.0	698.0	943.0	0.0	346.0	444.0	110.0	12.0	0.0	0.0	0.0	33.0	0.0	0.0	54.0	56.0	13.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765118	261.0	6014.0	4188.0	54.0	3002.0	150.0	1059.0	0.0	1027.0	497.0	146.0	48.0	51.0	0.0	88.0	53.0	0.0	0.0	77.0	36.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765124	425.0	4898.0	2694.0	0.0	2847.0	487.0	1886.0	0.0	350.0	208.0	149.0	0.0	67.0	0.0	21.0	0.0	0.0	0.0	73.0	0.0	6.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765126	164.0	3484.0	1754.0	0.0	1345.0	221.0	2243.0	0.0	435.0	78.0	49.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765129	69.0	4672.0	2968.0	0.0	2012.0	106.0	1595.0	0.0	77.0	458.0	230.0	0.0	35.0	0.0	34.0	0.0	0.0	0.0	18.0	127.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765131	386.0	6109.0	3103.0	0.0	2897.0	595.0	1116.0	0.0	746.0	456.0	102.0	22.0	57.0	0.0	24.0	0.0	0.0	0.0	58.0	166.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765134	221.0	6050.0	4234.0	0.0	2834.0	263.0	637.0	0.0	444.0	629.0	175.0	124.0	0.0	0.0	90.0	26.0	0.0	0.0	0.0	26.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765137	65.0	5549.0	3499.0	75.0	2713.0	158.0	1138.0	0.0	765.0	680.0	331.0	52.0	49.0	0.0	92.0	0.0	0.0	0.0	87.0	50.0	9.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765138	172.0	3375.0	3717.0	0.0	1885.0	378.0	523.0	0.0	384.0	442.0	111.0	0.0	0.0	0.0	139.0	20.0	0.0	0.0	8.0	86.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765140	396.0	7865.0	5467.0	0.0	3508.0	474.0	516.0	0.0	902.0	1109.0	170.0	187.0	78.0	7.0	152.0	57.0	0.0	0.0	0.0	31.0	0.0	14.0	295.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765145	488.0	5636.0	2864.0	111.0	2894.0	498.0	1273.0	0.0	961.0	623.0	337.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	53.0	133.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765146	454.0	7149.0	3329.0	118.0	3204.0	364.0	1043.0	0.0	645.0	718.0	162.0	0.0	96.0	0.0	0.0	14.0	0.0	0.0	35.0	87.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765151	458.0	6088.0	2933.0	135.0	3673.0	466.0	1909.0	0.0	696.0	920.0	492.0	139.0	78.0	0.0	74.0	0.0	0.0	0.0	44.0	205.0	0.0	0.0	262.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765152	178.0	6026.0	2392.0	0.0	2745.0	220.0	980.0	0.0	730.0	1356.0	233.0	174.0	30.0	27.0	28.0	65.0	0.0	0.0	71.0	122.0	0.0	0.0	394.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765156	91.0	5889.0	3126.0	124.0	3080.0	569.0	2296.0	0.0	893.0	631.0	428.0	36.0	33.0	0.0	94.0	23.0	0.0	0.0	0.0	43.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765158	276.0	7524.0	5216.0	41.0	3731.0	412.0	566.0	0.0	597.0	1007.0	139.0	44.0	31.0	0.0	151.0	67.0	0.0	0.0	24.0	176.0	0.0	0.0	241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765165	265.0	5925.0	2934.0	24.0	2536.0	253.0	2518.0	0.0	1021.0	631.0	369.0	16.0	73.0	0.0	42.0	0.0	0.0	0.0	0.0	233.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765167	154.0	4040.0	2517.0	0.0	2484.0	462.0	1252.0	0.0	351.0	275.0	300.0	9.0	0.0	0.0	86.0	12.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765168	85.0	4562.0	2319.0	0.0	890.0	215.0	1889.0	0.0	661.0	353.0	234.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765171	319.0	8743.0	5062.0	0.0	4067.0	0.0	304.0	0.0	824.0	1054.0	393.0	13.0	0.0	0.0	41.0	36.0	0.0	0.0	118.0	79.0	30.0	0.0	422.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765172	145.0	4979.0	2555.0	78.0	2320.0	183.0	1640.0	0.0	692.0	433.0	389.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765176	150.0	4829.0	3636.0	30.0	2001.0	244.0	611.0	0.0	335.0	360.0	111.0	94.0	22.0	0.0	28.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765178	152.0	4990.0	3897.0	0.0	2480.0	612.0	764.0	0.0	685.0	583.0	83.0	19.0	52.0	14.0	95.0	0.0	0.0	0.0	28.0	47.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765183	132.0	4537.0	2387.0	0.0	1466.0	602.0	2013.0	0.0	598.0	326.0	357.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765186	135.0	4413.0	2077.0	0.0	1736.0	164.0	2186.0	0.0	325.0	324.0	257.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765189	149.0	3604.0	1739.0	0.0	2002.0	404.0	3190.0	0.0	457.0	385.0	446.0	0.0	65.0	0.0	0.0	6.0	0.0	0.0	0.0	132.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765193	68.0	4887.0	3338.0	47.0	1907.0	78.0	316.0	0.0	265.0	808.0	30.0	0.0	33.0	0.0	46.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765198	333.0	6128.0	2831.0	0.0	3672.0	222.0	602.0	0.0	639.0	1014.0	160.0	13.0	0.0	12.0	0.0	92.0	0.0	0.0	58.0	47.0	0.0	0.0	216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765201	0.0	5071.0	3154.0	0.0	2195.0	547.0	760.0	0.0	41.0	894.0	77.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680470	3607.0	72493.0	5885.0	138.0	11217.0	894.0	18705.0	34.0	8689.0	7099.0	4967.0	851.0	6081.0	15.0	534.0	261.0	0.0	0.0	203.0	476.0	7.0	4091.0	244.0	63.0	30.0	0.0	3.0	160.0	0.0	32.0	130.0	252.0	185.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680473	7000.0	63708.0	8340.0	285.0	17120.0	1397.0	27047.0	58.0	12139.0	9759.0	7381.0	1199.0	8346.0	76.0	825.0	521.0	22.0	0.0	283.0	719.0	0.0	2537.0	491.0	104.0	7.0	0.0	8.0	400.0	0.0	26.0	189.0	551.0	589.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680474	4698.0	92009.0	6408.0	239.0	12692.0	1589.0	31328.0	59.0	9709.0	6845.0	7111.0	984.0	7369.0	19.0	613.0	287.0	27.0	0.0	274.0	588.0	7.0	1281.0	315.0	87.0	11.0	0.0	7.0	225.0	0.0	26.0	146.0	290.0	278.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680475	5587.0	78382.0	6788.0	203.0	15341.0	2777.0	40876.0	91.0	10335.0	10531.0	9612.0	1216.0	8740.0	7.0	732.0	423.0	12.0	0.0	379.0	783.0	0.0	2006.0	363.0	90.0	47.0	0.0	13.0	93.0	0.0	49.0	180.0	507.0	194.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680476	3655.0	50747.0	4790.0	108.0	12338.0	1612.0	28251.0	110.0	10559.0	6386.0	5855.0	943.0	6882.0	14.0	667.0	173.0	6.0	0.0	221.0	832.0	8.0	3395.0	109.0	55.0	32.0	0.0	0.0	79.0	0.0	17.0	145.0	310.0	168.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680479	5799.0	49521.0	12505.0	1382.0	27990.0	968.0	14048.0	165.0	24326.0	11383.0	4712.0	833.0	15228.0	73.0	1590.0	446.0	59.0	0.0	1130.0	117.0	0.0	23291.0	651.0	168.0	685.0	0.0	29.0	865.0	0.0	16.0	282.0	1938.0	836.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680483	5773.0	42131.0	9309.0	918.0	26607.0	913.0	22813.0	108.0	27465.0	9008.0	8619.0	526.0	16958.0	36.0	2086.0	444.0	61.0	0.0	1017.0	126.0	5.0	24697.0	588.0	147.0	496.0	0.0	9.0	311.0	0.0	24.0	304.0	2809.0	611.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	12.0	0.0	0.0	2.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680488	1297.0	38585.0	3433.0	140.0	7013.0	1072.0	16261.0	45.0	5037.0	4736.0	3558.0	455.0	3884.0	13.0	326.0	47.0	6.0	0.0	101.0	389.0	5.0	1864.0	93.0	28.0	13.0	0.0	0.0	43.0	0.0	13.0	166.0	173.0	82.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680489	1524.0	33154.0	4310.0	114.0	6855.0	995.0	13573.0	42.0	7995.0	5250.0	3156.0	493.0	4692.0	2.0	411.0	125.0	0.0	0.0	304.0	524.0	0.0	823.0	31.0	27.0	21.0	0.0	0.0	112.0	0.0	7.0	85.0	118.0	145.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680490	2431.0	49902.0	4815.0	210.0	8334.0	1517.0	23859.0	65.0	10221.0	4700.0	4511.0	679.0	6473.0	5.0	590.0	140.0	22.0	0.0	87.0	454.0	0.0	7170.0	80.0	83.0	23.0	0.0	0.0	118.0	0.0	31.0	138.0	187.0	202.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680491	4173.0	36344.0	8775.0	1252.0	25324.0	851.0	15374.0	46.0	24517.0	8735.0	3633.0	376.0	13768.0	24.0	2194.0	210.0	171.0	0.0	634.0	145.0	0.0	11483.0	224.0	258.0	733.0	0.0	11.0	383.0	0.0	16.0	381.0	2710.0	430.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680492	2577.0	56933.0	6338.0	134.0	10225.0	1980.0	22044.0	75.0	9947.0	8575.0	4596.0	730.0	6879.0	7.0	509.0	186.0	5.0	0.0	227.0	543.0	10.0	1050.0	137.0	70.0	39.0	0.0	0.0	128.0	0.0	37.0	121.0	311.0	196.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680493	2875.0	50402.0	8798.0	156.0	11287.0	1531.0	15124.0	42.0	13554.0	6240.0	5877.0	846.0	3965.0	28.0	537.0	351.0	0.0	0.0	475.0	282.0	0.0	2067.0	173.0	80.0	21.0	0.0	0.0	621.0	0.0	30.0	170.0	269.0	259.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680495	4293.0	33981.0	6486.0	781.0	22991.0	716.0	14892.0	29.0	18957.0	8277.0	5742.0	288.0	12418.0	84.0	1403.0	265.0	75.0	5.0	605.0	152.0	0.0	20989.0	372.0	230.0	472.0	0.0	28.0	270.0	0.0	15.0	372.0	2043.0	475.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680535	3630.0	28330.0	4220.0	1115.0	20279.0	858.0	14749.0	30.0	20311.0	6620.0	4173.0	222.0	12210.0	8.0	1470.0	247.0	45.0	0.0	309.0	107.0	0.0	9511.0	101.0	76.0	545.0	0.0	10.0	243.0	0.0	0.0	427.0	1852.0	235.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680536	3984.0	28593.0	3618.0	1024.0	20965.0	686.0	11163.0	13.0	26805.0	6400.0	3542.0	340.0	9894.0	46.0	1246.0	171.0	98.0	0.0	474.0	186.0	0.0	6075.0	147.0	203.0	430.0	0.0	16.0	403.0	0.0	7.0	410.0	2212.0	330.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680537	1585.0	14459.0	1179.0	979.0	8801.0	285.0	5658.0	6.0	15233.0	2786.0	1775.0	340.0	4414.0	47.0	766.0	73.0	67.0	0.0	250.0	91.0	0.0	8314.0	78.0	164.0	282.0	0.0	0.0	150.0	0.0	7.0	132.0	846.0	146.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680539	3305.0	33475.0	6747.0	1959.0	15381.0	430.0	7977.0	50.0	19497.0	5999.0	6497.0	330.0	9372.0	340.0	1953.0	215.0	16.0	0.0	352.0	67.0	3.0	48792.0	361.0	93.0	256.0	0.0	0.0	193.0	0.0	4.0	163.0	511.0	410.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680542	7275.0	45905.0	7318.0	1044.0	26744.0	730.0	18553.0	105.0	28901.0	7661.0	4809.0	591.0	16386.0	235.0	2292.0	455.0	82.0	0.0	623.0	179.0	0.0	6559.0	389.0	552.0	755.0	0.0	20.0	475.0	0.0	45.0	811.0	3233.0	596.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680543	7810.0	61133.0	12424.0	1639.0	38782.0	1134.0	22277.0	94.0	30330.0	14775.0	7442.0	776.0	17095.0	103.0	2465.0	764.0	144.0	0.0	1055.0	365.0	4.0	10341.0	647.0	451.0	383.0	0.0	29.0	988.0	0.0	22.0	333.0	2336.0	826.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
